,sub,r2_actual_vs_model,r2_actual_vs_avg,r2_model_increase_from_avg
0,13.0,,,
1,14.0,-90.12802768166092,-90.12802768166092,0.0
2,29.0,,,
3,44.0,,,
4,60.0,,,
5,71.0,,,
6,73.0,,,
7,94.0,,,
8,95.0,-8.751133267823427,-16.17875,7.427616732176574
9,105.0,-26.377162629757823,-26.377162629757823,0.0
10,140.0,,,
11,1117.0,,,
12,1132.0,-86.45142857142868,-86.45142857142868,0.0
13,1136.0,-27.216313616901772,-27.300178571428564,0.08386495452679199
14,1158.0,-7.14420013154602,-6.435267857142859,-0.7089322744031605
15,1173.0,,,
16,1191.0,,,
17,1202.0,,,
18,1203.0,,,
19,1207.0,,,
20,1238.0,-0.6913671261512944,-0.6257440476190459,-0.06562307853224847
21,1243.0,,,
22,1246.0,-1.2656250000000013,-1.2656250000000013,0.0
23,1261.0,,,
24,1264.0,-7.741071428571422,-7.741071428571422,0.0
25,1269.0,,,
26,1271.0,-7.613879213476801,-6.679734002976189,-0.9341452105006125
27,1272.0,-17.42486730966544,-14.375744047619051,-3.0491232620463897
28,1283.0,,,
29,1284.0,,,
30,1305.0,,,
31,1308.0,-3.7071297292232392,-3.2410714285714244,-0.46605830065181486
32,1313.0,,,
33,1319.0,,,
34,1323.0,-1.5485257829666312,-1.5744047619047623,0.02587897893813107
35,1335.0,,,
36,1338.0,-98.59600000000007,-98.59600000000007,0.0
37,1341.0,,,
38,1358.0,-9.450999461810001,-9.669642857142849,0.2186433953328475
39,1382.0,,,
40,1399.0,,,
41,1401.0,,,
42,1402.0,,,
43,1404.0,-1.2499981195355647,-1.1904761904761911,-0.05952192905937359
44,1414.0,,,
45,1426.0,,,
46,1430.0,,,
47,1442.0,-0.06799890249174623,-0.30201171874999955,0.23401281625825332
48,1687.0,,,
49,1688.0,,,
50,1692.0,-20.370242214532873,-20.370242214532873,0.0
51,1693.0,,,
52,1697.0,-44.78546712802767,-44.78546712802767,0.0
53,1707.0,,,
54,1708.0,,,
55,1710.0,,,
56,1715.0,,,
57,1716.0,,,
58,1718.0,,,
59,1719.0,,,
60,1721.0,-5.449826989619376,-5.449826989619376,0.0
61,1725.0,,,
62,1726.0,,,
63,1727.0,,,
64,1730.0,,,
65,1732.0,,,
66,1735.0,,,
67,1736.0,,,
68,1737.0,,,
69,1738.0,-0.8533333333333304,-0.8533333333333304,0.0
70,1740.0,,,
71,1742.0,,,
72,1743.0,-35.64843750000001,-35.64843750000001,0.0
73,1746.0,,,
74,1747.0,,,
75,1749.0,,,
76,1752.0,-3.3291747887771086,-2.7567968749999956,-0.572377913777113
77,1753.0,-6.054032529963426,-6.5272607421875,0.47322821222407363
78,1756.0,,,
79,1757.0,,,
80,1758.0,,,
81,1759.0,,,
82,1760.0,,,
83,1763.0,,,
84,1765.0,,,
85,1766.0,,,
86,1767.0,,,
87,1769.0,-5.338859446369071,-3.750744047619053,-1.588115398750018
88,1770.0,,,
89,1771.0,-11.222627685850933,-11.56382275132275,0.3411950654718172
90,1774.0,,,
91,1778.0,,,
92,1780.0,,,
93,1781.0,,,
94,1784.0,,,
95,1785.0,,,
96,1789.0,,,
97,1794.0,-1.0754971617532156,-0.1904761904761907,-0.885020971277025
98,1795.0,-1.1953777777777783,-1.1953777777777783,0.0
99,1798.0,,,
100,1799.0,,,
101,1800.0,,,
102,1801.0,-5.642713467473921,-3.047619047619043,-2.5950944198548784
103,1803.0,,,
104,1804.0,-0.2829241071428572,-0.2829241071428572,0.0
105,1806.0,,,
106,1811.0,,,
107,1812.0,,,
108,1816.0,,,
109,1817.0,,,
110,1819.0,-10.255256230196537,-10.536458333333332,0.2812021031367955
111,1824.0,,,
112,1825.0,,,
113,1827.0,,,
114,1828.0,-3.700694444444448,-3.700694444444448,0.0
115,1830.0,,,
116,1832.0,-3.4764434952007353,-3.542410714285718,0.06596721908498271
117,1835.0,,,
118,1836.0,-17.643375423308125,-13.6521875,-3.991187923308125
119,1837.0,,,
120,1839.0,,,
121,1840.0,-4.044687500000006,-4.044687500000006,0.0
122,1842.0,,,
123,1844.0,,,
124,1846.0,-9.575722117499414,-7.358749999999997,-2.2169721174994166
125,1849.0,,,
126,1850.0,,,
127,1853.0,,,
128,1854.0,,,
129,1856.0,,,
130,1857.0,-2.387174546702131,-2.3892195767195785,0.002045030017447491
131,1859.0,-0.6321273653730894,-0.625744047619047,-0.006383317754042439
132,1862.0,,,
133,1866.0,-0.02604166666666674,-0.02604166666666674,0.0
134,1868.0,,,
135,1869.0,-2.3950925904396527,-2.4053085519922255,0.010215961552572761
136,1870.0,,,
137,1871.0,-0.09409161195570426,-0.018601190476190466,-0.07549042147951379
138,1877.0,-1.817955382938393,-1.0463169642857144,-0.7716384186526786
139,1883.0,,,
140,1885.0,,,
141,1888.0,-3.0166204986149534,-3.0166204986149534,0.0
142,1889.0,,,
143,1891.0,-0.7824074074074068,-0.7824074074074068,0.0
144,1893.0,,,
145,1894.0,-6.009212827988342,-6.009212827988342,0.0
146,1896.0,,,
147,1898.0,,,
148,1899.0,,,
149,1903.0,,,
150,1904.0,-29.65079141326731,-33.44047619047616,3.7896847772088513
151,1905.0,,,
152,1906.0,,,
153,1908.0,-3.039168922231519,-2.9531249999999996,-0.08604392223151924
154,1911.0,,,
155,1912.0,,,
156,1913.0,,,
157,1916.0,,,
158,1917.0,,,
